id,formattedAddress,addressLine1,addressLine2,city,state,zipCode,latitude,longitude,propertyType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,features,taxAssessments,propertyTaxes,zoning,owner,ownerOccupied
"507-Elm-St,-Ann-Arbor,-MI-48104","507 Elm St, Ann Arbor, MI 48104",507 Elm St,,Ann Arbor,MI,48104,42.276661,-83.730128,Single Family,3.0,3.0,2158.0,7318.0,1920.0,"{'fireplace': True, 'floorCount': 2, 'foundationType': 'Brick', 'garage': True, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roomCount': 7, 'unitCount': 1}","{'2022': {'year': 2022, 'value': 290300}, '2023': {'year': 2023, 'value': 308300}, '2024': {'year': 2024, 'value': 323600}}","{'2022': {'year': 2022, 'total': 4757}, '2023': {'year': 2023, 'total': 6557}}",R4C,"{'names': ['Gerard J Matuszak', 'Rose M Matuszak'], 'type': 'Individual', 'mailingAddress': {'id': '4820-Vorhies-Rd,-Ann-Arbor,-MI-48105', 'formattedAddress': '4820 Vorhies Rd, Ann Arbor, MI 48105', 'addressLine1': '4820 Vorhies Rd', 'addressLine2': None, 'city': 'Ann Arbor', 'state': 'MI', 'stateFips': '26', 'zipCode': '48105'}}",False
"722-E-Kingsley-St,-Ann-Arbor,-MI-48104","722 E Kingsley St, Ann Arbor, MI 48104",722 E Kingsley St,,Ann Arbor,MI,48104,42.284649,-83.740044,Single Family,6.0,2.0,1518.0,,,,,,,,
"1105-Church-St,-Ann-Arbor,-MI-48104","1105 Church St, Ann Arbor, MI 48104",1105 Church St,,Ann Arbor,MI,48104,42.268754,-83.734108,Single Family,5.0,3.0,1638.0,3223.0,1910.0,"{'cooling': True, 'coolingType': 'Commercial', 'fireplace': True, 'floorCount': 2, 'foundationType': 'Concrete', 'heating': True, 'heatingType': 'Forced Air', 'roomCount': 8, 'unitCount': 1}","{'2023': {'year': 2023, 'value': 205000}, '2024': {'year': 2024, 'value': 233600}}","{'2022': {'year': 2022, 'total': 6549}, '2023': {'year': 2023, 'total': 9027}}",R4C,"{'names': ['1105 CHURCH LLC'], 'type': 'Organization', 'mailingAddress': {'id': '1207-Packard-St,---N-2,-Ann-Arbor,-MI-48104', 'formattedAddress': '1207 Packard St, # N-2, Ann Arbor, MI 48104', 'addressLine1': '1207 Packard St', 'addressLine2': '# N-2', 'city': 'Ann Arbor', 'state': 'MI', 'stateFips': '26', 'zipCode': '48104'}}",False
"814-Sybil-St,-Ann-Arbor,-MI-48104","814 Sybil St, Ann Arbor, MI 48104",814 Sybil St,,Ann Arbor,MI,48104,42.271068,-83.743326,Single Family,6.0,2.0,1621.0,2614.0,1920.0,"{'exteriorType': 'Ribbed Aluminum', 'fireplace': True, 'floorCount': 2, 'foundationType': 'Concrete', 'garage': True, 'garageType': 'Attached', 'heating': True, 'heatingType': 'Forced Air', 'roomCount': 8, 'unitCount': 1}","{'2019': {'year': 2019, 'value': 179400, 'land': 179400}}","{'2018': {'year': 2018, 'total': 6670}}",R4C,"{'names': ['CHARLES C J & JUDY T HUANG'], 'mailingAddress': {'id': '361-Somerset-Rd,-Saginaw,-MI-48638', 'addressLine1': '361 Somerset Rd', 'addressLine2': None, 'city': 'Saginaw', 'state': 'MI', 'stateFips': '26', 'zipCode': '48638'}}",True
"809-Sybil-St,-Ann-Arbor,-MI-48104","809 Sybil St, Ann Arbor, MI 48104",809 Sybil St,,Ann Arbor,MI,48104,42.27126,-83.742931,Single Family,4.0,1.0,1050.0,2178.0,1922.0,"{'fireplace': True, 'foundationType': 'Concrete', 'heating': True, 'heatingType': 'Forced Air', 'roomCount': 7, 'unitCount': 1, 'floorCount': 2}","{'2019': {'year': 2019, 'value': 145900, 'land': 145900}, '2024': {'year': 2024, 'value': 183200}}","{'2018': {'year': 2018, 'total': 4869}, '2023': {'year': 2023, 'total': 6022}}",R4C,"{'names': ['PETER G BELANGER', 'PETER G BELANGER AND HELEN R TAMER'], 'type': 'Organization', 'mailingAddress': {'id': '318-E-Jefferson-St,-APT-6,-Ann-Arbor,-MI-48104', 'formattedAddress': '318 E Jefferson St, APT 6, Ann Arbor, MI 48104', 'addressLine1': '318 E Jefferson St', 'addressLine2': 'APT 6', 'city': 'Ann Arbor', 'state': 'MI', 'stateFips': '26', 'zipCode': '48104'}}",False
"311-E-Liberty-St,-Ann-Arbor,-MI-48104","311 E Liberty St, Ann Arbor, MI 48104",311 E Liberty St,,Ann Arbor,MI,48104,42.279597,-83.745615,Condo,2.0,1.0,,,,,,,,,
"115-Beakes-St,-Ann-Arbor,-MI-48104","115 Beakes St, Ann Arbor, MI 48104",115 Beakes St,,Ann Arbor,MI,48104,42.285225,-83.747809,Single Family,5.0,1.0,1552.0,2222.0,1910.0,"{'cooling': True, 'coolingType': 'Commercial', 'exteriorType': 'Ribbed Aluminum', 'fireplace': True, 'floorCount': 2, 'foundationType': 'Brick', 'heating': True, 'heatingType': 'Forced Air', 'roomCount': 8, 'unitCount': 1}","{'2023': {'year': 2023, 'value': 139900}, '2024': {'year': 2024, 'value': 178900}}","{'2022': {'year': 2022, 'total': 7543}, '2023': {'year': 2023, 'total': 9418}}",R4C,"{'names': ['115 BEAKES STREET LLC'], 'type': 'Organization', 'mailingAddress': {'id': '414-Huntington-Pl,-Ann-Arbor,-MI-48104', 'formattedAddress': '414 Huntington Pl, Ann Arbor, MI 48104', 'addressLine1': '414 Huntington Pl', 'addressLine2': None, 'city': 'Ann Arbor', 'state': 'MI', 'stateFips': '26', 'zipCode': '48104'}}",False
"1213-Prospect-St,-Ann-Arbor,-MI-48104","1213 Prospect St, Ann Arbor, MI 48104",1213 Prospect St,,Ann Arbor,MI,48104,42.267789,-83.733849,Single Family,6.0,3.0,1068.0,1960.0,1915.0,"{'cooling': True, 'coolingType': 'Commercial', 'fireplace': True, 'floorCount': 2, 'foundationType': 'Concrete', 'heating': True, 'heatingType': 'Forced Air', 'roomCount': 7, 'unitCount': 1}","{'2023': {'year': 2023, 'value': 153400}, '2024': {'year': 2024, 'value': 171900}}","{'2022': {'year': 2022, 'total': 8686}, '2023': {'year': 2023, 'total': 10327}}",R4C,"{'names': ['1213 PROSPECT HOUSE LLC'], 'type': 'Organization', 'mailingAddress': {'id': 'PO-BOX-8383,-Ann-Arbor,-MI-48107', 'formattedAddress': 'PO BOX 8383, Ann Arbor, MI 48107', 'addressLine1': 'PO BOX 8383', 'addressLine2': None, 'city': 'Ann Arbor', 'state': 'MI', 'stateFips': '26', 'zipCode': '48107'}}",False
"610-E-Ann-St,-Ann-Arbor,-MI-48104","610 E Ann St, Ann Arbor, MI 48104",610 E Ann St,,Ann Arbor,MI,48104,42.282115,-83.741522,Single Family,6.0,2.0,2080.0,,,,,,,,
"215-Buena-Vista-Ave,-Ann-Arbor,-MI-48103","215 Buena Vista Ave, Ann Arbor, MI 48103",215 Buena Vista Ave,,Ann Arbor,MI,48103,42.280074,-83.761845,Single Family,3.0,1.0,1144.0,4356.0,1925.0,"{'cooling': True, 'coolingType': 'Commercial', 'fireplace': True, 'floorCount': 2, 'foundationType': 'Concrete', 'garage': True, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roomCount': 6, 'unitCount': 1}","{'2023': {'year': 2023, 'value': 220900}, '2024': {'year': 2024, 'value': 224900}}","{'2022': {'year': 2022, 'total': 8090}, '2023': {'year': 2023, 'total': 11152}}",R1D,"{'names': ['NA'], 'type': 'Organization'}",False
"1111-S-State-St,-Ann-Arbor,-MI-48104","1111 S State St, Ann Arbor, MI 48104",1111 S State St,,Ann Arbor,MI,48104,42.268265,-83.740158,Apartment,3.0,1.0,,,1965.0,,,,,,
"521-N-Division-St,-Apt-1,-Ann-Arbor,-MI-48104","521 N Division St, Apt 1, Ann Arbor, MI 48104",521 N Division St,Apt 1,Ann Arbor,MI,48104,42.285455,-83.743631,Condo,3.0,2.0,,,,,,,,,
"912-Oakland-Ave,-Ann-Arbor,-MI-48104","912 Oakland Ave, Ann Arbor, MI 48104",912 Oakland Ave,,Ann Arbor,MI,48104,42.270462,-83.738828,Apartment,2.0,1.0,,,,,,,,,
"736-S-Forest-Ave,-Apt-4,-Ann-Arbor,-MI-48104","736 S Forest Ave, Apt 4, Ann Arbor, MI 48104",736 S Forest Ave,Apt 4,Ann Arbor,MI,48104,42.273167,-83.733106,Apartment,2.0,1.0,,,,,,,,,
"807-S-Main-St,-Ann-Arbor,-MI-48104","807 S Main St, Ann Arbor, MI 48104",807 S Main St,,Ann Arbor,MI,48104,42.271345,-83.749657,Single Family,3.0,1.0,1155.0,6273.0,1901.0,"{'cooling': True, 'coolingType': 'Commercial', 'fireplace': True, 'floorCount': 2, 'heating': True, 'heatingType': 'Forced Air', 'roomCount': 6, 'unitCount': 1}","{'2024': {'year': 2024, 'value': 197000}}","{'2023': {'year': 2023, 'total': 5519}}",R4C,"{'names': ['SDI HOLDING CO LLC'], 'mailingAddress': {'id': '341-E-Huron-St,-Ann-Arbor,-MI-48104', 'formattedAddress': '341 E Huron St, Ann Arbor, MI 48104', 'addressLine1': '341 E Huron St', 'addressLine2': None, 'city': 'Ann Arbor', 'state': 'MI', 'stateFips': '26', 'zipCode': '48104'}}",False
"225-Sunset-Rd,-Ann-Arbor,-MI-48103","225 Sunset Rd, Ann Arbor, MI 48103",225 Sunset Rd,,Ann Arbor,MI,48103,42.290755,-83.748453,Townhouse,4.0,2.5,1860.0,,2020.0,,,,,,
"403-S-Division-St,-Ann-Arbor,-MI-48104","403 S Division St, Ann Arbor, MI 48104",403 S Division St,,Ann Arbor,MI,48104,42.277615,-83.743957,Single Family,3.0,1.5,,,,,,,,,
"124-Adams-Ave,-Ann-Arbor,-MI-48104","124 Adams Ave, Ann Arbor, MI 48104",124 Adams Ave,,Ann Arbor,MI,48104,42.272236,-83.747975,Single Family,4.0,1.0,1200.0,,,,,,,,
"1114-Prospect-St,-Apt-2,-Ann-Arbor,-MI-48104","1114 Prospect St, Apt 2, Ann Arbor, MI 48104",1114 Prospect St,Apt 2,Ann Arbor,MI,48104,42.26861,-83.735511,Apartment,6.0,2.0,1800.0,,,,,,,,
"916-S-Main-St,-Ann-Arbor,-MI-48104","916 S Main St, Ann Arbor, MI 48104",916 S Main St,,Ann Arbor,MI,48104,42.2697,-83.750483,Single Family,4.0,1.0,1553.0,8712.0,1910.0,"{'cooling': True, 'coolingType': 'Commercial', 'fireplace': True, 'floorCount': 2, 'foundationType': 'Concrete', 'garage': True, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roomCount': 6, 'unitCount': 1}","{'2023': {'year': 2023, 'value': 249900}, '2024': {'year': 2024, 'value': 257100}}","{'2022': {'year': 2022, 'total': 7653}, '2023': {'year': 2023, 'total': 10550}}",R4C,"{'names': ['916 S MAIN ST LLC'], 'type': 'Organization', 'mailingAddress': {'id': '5025-RED-FOX-RUN,-Ann-Arbor,-MI-48105', 'formattedAddress': '5025 RED FOX RUN, Ann Arbor, MI 48105', 'addressLine1': '5025 RED FOX RUN', 'addressLine2': None, 'city': 'Ann Arbor', 'state': 'MI', 'stateFips': '26', 'zipCode': '48105'}}",False
"530-S-Division-St,-Ann-Arbor,-MI-48104","530 S Division St, Ann Arbor, MI 48104",530 S Division St,,Ann Arbor,MI,48104,42.275093,-83.744599,Single Family,6.0,2.0,,,,,,,,,
"822-Dewey-Ave,-Ann-Arbor,-MI-48104","822 Dewey Ave, Ann Arbor, MI 48104",822 Dewey Ave,,Ann Arbor,MI,48104,42.2655,-83.738184,Single Family,5.0,2.0,1238.0,4487.0,1915.0,"{'cooling': True, 'coolingType': 'Commercial', 'fireplace': True, 'floorCount': 2, 'foundationType': 'Concrete', 'garage': True, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roomCount': 8, 'unitCount': 1}","{'2023': {'year': 2023, 'value': 180100}, '2024': {'year': 2024, 'value': 200000}}","{'2022': {'year': 2022, 'total': 4666}, '2023': {'year': 2023, 'total': 6432}}",R4C,"{'names': ['Hristos Papanastasopoulos', 'Eleni Papanastasopoulos'], 'type': 'Individual', 'mailingAddress': {'id': '2944-Mystic-Dr,-Ann-Arbor,-MI-48103', 'formattedAddress': '2944 Mystic Dr, Ann Arbor, MI 48103', 'addressLine1': '2944 Mystic Dr', 'addressLine2': None, 'city': 'Ann Arbor', 'state': 'MI', 'stateFips': '26', 'zipCode': '48103'}}",False
"916-Catherine-St,-Ann-Arbor,-MI-48104","916 Catherine St, Ann Arbor, MI 48104",916 Catherine St,,Ann Arbor,MI,48104,42.282898,-83.737792,Single Family,3.0,1.0,1176.0,5576.0,1912.0,"{'fireplace': True, 'floorCount': 2, 'foundationType': 'Concrete', 'heating': True, 'heatingType': 'Forced Air', 'roomCount': 6, 'unitCount': 1}","{'2022': {'year': 2022, 'value': 190800}, '2023': {'year': 2023, 'value': 198500}, '2024': {'year': 2024, 'value': 225800}}","{'2022': {'year': 2022, 'total': 4134}, '2023': {'year': 2023, 'total': 5698}}",R4C,"{'names': ['Jane H Higgins'], 'type': 'Individual', 'mailingAddress': {'id': '337-E-Huron-St,-Ann-Arbor,-MI-48104', 'formattedAddress': '337 E Huron St, Ann Arbor, MI 48104', 'addressLine1': '337 E Huron St', 'addressLine2': None, 'city': 'Ann Arbor', 'state': 'MI', 'stateFips': '26', 'zipCode': '48104'}}",False
"822-Starwick-Dr,-Ann-Arbor,-MI-48105","822 Starwick Dr, Ann Arbor, MI 48105",822 Starwick Dr,,Ann Arbor,MI,48105,42.300846,-83.734528,Single Family,3.0,1.0,877.0,6708.0,1952.0,"{'architectureType': 'Ranch', 'cooling': True, 'coolingType': 'Commercial', 'fireplace': True, 'foundationType': 'Concrete', 'garage': True, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roomCount': 5, 'unitCount': 1}","{'2024': {'year': 2024, 'value': 128100}}","{'2023': {'year': 2023, 'total': 4555}}",R1D,"{'names': ['Michael Brady', 'S Brady'], 'type': 'Individual', 'mailingAddress': {'id': '56-Elmhurst-Dr-SE,-Grand-Rapids,-MI-49506', 'formattedAddress': '56 Elmhurst Dr SE, Grand Rapids, MI 49506', 'addressLine1': '56 Elmhurst Dr SE', 'addressLine2': None, 'city': 'Grand Rapids', 'state': 'MI', 'stateFips': '26', 'zipCode': '49506'}}",False
"732-S-Division-St,-Ann-Arbor,-MI-48104","732 S Division St, Ann Arbor, MI 48104",732 S Division St,,Ann Arbor,MI,48104,42.272085,-83.744712,Single Family,6.0,2.5,1424.0,3485.0,1913.0,"{'fireplace': True, 'heating': True, 'heatingType': 'Forced Air', 'roomCount': 8, 'unitCount': 1}","{'2019': {'year': 2019, 'value': 202900, 'land': 202900}}","{'2018': {'year': 2018, 'total': 8638}}",R4C,"{'names': ['TEVINV732D, LLC'], 'mailingAddress': {'id': '824-Packard-St,-Ann-Arbor,-MI-48104', 'addressLine1': '824 Packard St', 'addressLine2': None, 'city': 'Ann Arbor', 'state': 'MI', 'stateFips': '26', 'zipCode': '48104'}}",False
"707-S-Division-St,-Apt-1DOWN,-Ann-Arbor,-MI-48104","707 S Division St, Apt 1DOWN, Ann Arbor, MI 48104",707 S Division St,Apt 1DOWN,Ann Arbor,MI,48104,42.272829,-83.744088,Single Family,2.0,1.0,,,,,,,,,
"537-Elizabeth-St,-Ann-Arbor,-MI-48104","537 Elizabeth St, Ann Arbor, MI 48104",537 Elizabeth St,,Ann Arbor,MI,48104,42.285927,-83.742044,Apartment,3.0,1.0,550.0,,1901.0,,,,,,
"1122-S-Forest-Ave,-Ann-Arbor,-MI-48104","1122 S Forest Ave, Ann Arbor, MI 48104",1122 S Forest Ave,,Ann Arbor,MI,48104,42.267983,-83.733676,Single Family,6.0,2.0,1816.0,6839.0,1915.0,"{'fireplace': True, 'floorCount': 2, 'foundationType': 'Concrete', 'heating': True, 'heatingType': 'Forced Air', 'roomCount': 8, 'unitCount': 1}","{'2023': {'year': 2023, 'value': 213600}}","{'2022': {'year': 2022, 'total': 5684}}",R4C,"{'names': ['1122 SOUTH FOREST LLC'], 'mailingAddress': {'id': '1207-Packard-St,---N-2,-Ann-Arbor,-MI-48104', 'formattedAddress': '1207 Packard St, # N-2, Ann Arbor, MI 48104', 'addressLine1': '1207 Packard St', 'addressLine2': '# N-2', 'city': 'Ann Arbor', 'state': 'MI', 'stateFips': '26', 'zipCode': '48104'}}",False
"737-Packard-St,-Ann-Arbor,-MI-48104","737 Packard St, Ann Arbor, MI 48104",737 Packard St,,Ann Arbor,MI,48104,42.270068,-83.739365,Single Family,6.0,2.0,1646.0,6708.0,1910.0,"{'cooling': True, 'coolingType': 'Commercial', 'fireplace': True, 'floorCount': 2, 'heating': True, 'heatingType': 'Forced Air', 'roomCount': 7, 'unitCount': 1}","{'2024': {'year': 2024, 'value': 236600}}","{'2023': {'year': 2023, 'total': 7323}}",C1A/R,"{'names': ['KEN & NORIKO 2 LLC'], 'mailingAddress': {'id': '777-E-Eisenhower-Pkwy,-STE-850,-Ann-Arbor,-MI-48108', 'formattedAddress': '777 E Eisenhower Pkwy, STE 850, Ann Arbor, MI 48108', 'addressLine1': '777 E Eisenhower Pkwy', 'addressLine2': 'STE 850', 'city': 'Ann Arbor', 'state': 'MI', 'stateFips': '26', 'zipCode': '48108'}}",False
"209-N-Thayer-St,-Ann-Arbor,-MI-48104","209 N Thayer St, Ann Arbor, MI 48104",209 N Thayer St,,Ann Arbor,MI,48104,42.282536,-83.740113,Single Family,3.0,2.0,1866.0,3267.0,1901.0,"{'fireplace': True, 'floorCount': 2, 'foundationType': 'Concrete', 'garage': True, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roomCount': 6, 'unitCount': 1}","{'2023': {'year': 2023, 'value': 243900}, '2024': {'year': 2024, 'value': 299500}}","{'2022': {'year': 2022, 'total': 5922}, '2023': {'year': 2023, 'total': 8163}}",R4C,"{'names': ['Richard Haynes', 'Jan M Haynes', 'OXFORD PROPERTY MANAGEMENT'], 'type': 'Individual', 'mailingAddress': {'id': '777-E-Eisenhower-Pkwy,-STE-850,-Ann-Arbor,-MI-48108', 'formattedAddress': '777 E Eisenhower Pkwy, STE 850, Ann Arbor, MI 48108', 'addressLine1': '777 E Eisenhower Pkwy', 'addressLine2': 'STE 850', 'city': 'Ann Arbor', 'state': 'MI', 'stateFips': '26', 'zipCode': '48108'}}",False
"2736-Page-Ave,-Ann-Arbor,-MI-48104","2736 Page Ave, Ann Arbor, MI 48104",2736 Page Ave,,Ann Arbor,MI,48104,42.248835,-83.726032,Single Family,3.0,2.5,1318.0,,1966.0,,,,,,
"1205-Island-Dr,-Apt-101,-Ann-Arbor,-MI-48105","1205 Island Dr, Apt 101, Ann Arbor, MI 48105",1205 Island Dr,Apt 101,Ann Arbor,MI,48105,42.290191,-83.730889,Condo,2.0,1.0,871.0,,1964.0,"{'architectureType': 'Condo / Apartment', 'heating': True, 'heatingType': 'Hot Water', 'unitCount': 1}","{'2022': {'year': 2022, 'value': 99700}, '2023': {'year': 2023, 'value': 112800}, '2024': {'year': 2024, 'value': 118700}}","{'2022': {'year': 2022, 'total': 3160}, '2023': {'year': 2023, 'total': 4355}}",R4A,"{'names': ['ACTON FAMILY L L C'], 'type': 'Organization', 'mailingAddress': {'id': '5572-Raven-Pkwy,-Monroe,-MI-48161', 'formattedAddress': '5572 Raven Pkwy, Monroe, MI 48161', 'addressLine1': '5572 Raven Pkwy', 'addressLine2': None, 'city': 'Monroe', 'state': 'MI', 'stateFips': '26', 'zipCode': '48161'}}",False
"741-Packard-St,-Ann-Arbor,-MI-48104","741 Packard St, Ann Arbor, MI 48104",741 Packard St,,Ann Arbor,MI,48104,42.269983,-83.739269,Single Family,6.0,1.5,1510.0,6882.0,1910.0,"{'fireplace': True, 'floorCount': 2, 'garage': True, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roomCount': 8, 'unitCount': 1}","{'2023': {'year': 2023, 'value': 198500}, '2024': {'year': 2024, 'value': 219500}}","{'2022': {'year': 2022, 'total': 4982}, '2023': {'year': 2023, 'total': 6868}}",C1A/R,"{'names': ['KEN & NORIKO 3 LLC'], 'mailingAddress': {'id': '777-E-Eisenhower-Pkwy,-STE-850,-Ann-Arbor,-MI-48108', 'formattedAddress': '777 E Eisenhower Pkwy, STE 850, Ann Arbor, MI 48108', 'addressLine1': '777 E Eisenhower Pkwy', 'addressLine2': 'STE 850', 'city': 'Ann Arbor', 'state': 'MI', 'stateFips': '26', 'zipCode': '48108'}}",False
"3112-Cedarbrook-Rd,-Ann-Arbor,-MI-48105","3112 Cedarbrook Rd, Ann Arbor, MI 48105",3112 Cedarbrook Rd,,Ann Arbor,MI,48105,42.315773,-83.699473,Single Family,4.0,2.0,2663.0,7405.0,1989.0,"{'exteriorType': 'Brick', 'fireplace': True, 'floorCount': 2, 'foundationType': 'Concrete', 'garage': True, 'heating': True, 'roomCount': 9, 'unitCount': 1}",,,,,
"337-3rd-St,-Ann-Arbor,-MI-48103","337 3rd St, Ann Arbor, MI 48103",337 3rd St,,Ann Arbor,MI,48103,42.278566,-83.75331,Single Family,10.0,3.0,3150.0,10062.0,1930.0,"{'fireplace': True, 'foundationType': 'Brick', 'heating': True, 'heatingType': 'Forced Air', 'roomCount': 7, 'unitCount': 1, 'floorCount': 2}","{'2019': {'year': 2019, 'value': 309400, 'land': 309400}, '2023': {'year': 2023, 'value': 377200}, '2024': {'year': 2024, 'value': 434500}}","{'2018': {'year': 2018, 'total': 12562}, '2022': {'year': 2022, 'total': 17978}, '2023': {'year': 2023, 'total': 24784}}",R4C,"{'names': ['337 THIRD STREET LLC'], 'type': 'Organization', 'mailingAddress': {'id': '414-Huntington-Pl,-Ann-Arbor,-MI-48104', 'formattedAddress': '414 Huntington Pl, Ann Arbor, MI 48104', 'addressLine1': '414 Huntington Pl', 'addressLine2': None, 'city': 'Ann Arbor', 'state': 'MI', 'stateFips': '26', 'zipCode': '48104'}}",False
"809-Mary-St,-Ann-Arbor,-MI-48104","809 Mary St, Ann Arbor, MI 48104",809 Mary St,,Ann Arbor,MI,48104,42.271006,-83.741399,Apartment,6.0,2.0,1690.0,3398.0,1920.0,"{'exteriorType': 'Ribbed Aluminum', 'fireplace': True, 'floorCount': 2, 'garage': True, 'garageSpaces': 3, 'garageType': 'Detached', 'heating': True, 'heatingType': 'Forced Air', 'roomCount': 7, 'unitCount': 1, 'cooling': True, 'coolingType': 'Commercial'}","{'2019': {'year': 2019, 'value': 212800, 'land': 212800}, '2023': {'year': 2023, 'value': 274400}, '2024': {'year': 2024, 'value': 287800}}","{'2018': {'year': 2018, 'total': 3842}, '2022': {'year': 2022, 'total': 3370}, '2023': {'year': 2023, 'total': 4645}}",C1A/R,"{'names': ['WEST ARBOR ASSOC'], 'mailingAddress': {'id': '608-Packard-St,-Ann-Arbor,-MI-48104', 'formattedAddress': '608 Packard St, Ann Arbor, MI 48104', 'addressLine1': '608 Packard St', 'addressLine2': None, 'city': 'Ann Arbor', 'state': 'MI', 'stateFips': '26', 'zipCode': '48104'}}",False
"3457-Plymouth-Rd,-Ann-Arbor,-MI-48105","3457 Plymouth Rd, Ann Arbor, MI 48105",3457 Plymouth Rd,,Ann Arbor,MI,48105,42.305087,-83.694648,Condo,2.0,2.5,1400.0,,2007.0,"{'cooling': True, 'coolingType': 'Commercial', 'floorCount': 2, 'garage': True, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air'}","{'2023': {'year': 2023, 'value': 161200}}","{'2022': {'year': 2022, 'total': 4532}}",PUD,"{'names': ['GATEWAY ANN ARBOR LLC', 'GRAND SAKWA MANAGEMENT LLC'], 'mailingAddress': {'id': '28470-W-13-Mile-Rd,-STE-220,-Farmington-Hills,-MI-48334', 'addressLine1': '28470 W 13 Mile Rd', 'addressLine2': 'STE 220', 'city': 'Farmington Hills', 'state': 'MI', 'stateFips': '26', 'zipCode': '48334'}}",False
"3467-Plymouth-Rd,-Ann-Arbor,-MI-48105","3467 Plymouth Rd, Ann Arbor, MI 48105",3467 Plymouth Rd,,Ann Arbor,MI,48105,42.305087,-83.694648,Condo,2.0,2.0,1379.0,,2007.0,"{'architectureType': 'Ranch', 'cooling': True, 'coolingType': 'Commercial', 'garage': True, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air'}","{'2023': {'year': 2023, 'value': 171200}}","{'2022': {'year': 2022, 'total': 4784}}",PUD,"{'names': ['GATEWAY ANN ARBOR LLC', 'GRAND SAKWA MANAGEMENT LLC'], 'mailingAddress': {'id': '28470-W-13-Mile-Rd,-STE-220,-Farmington-Hills,-MI-48334', 'addressLine1': '28470 W 13 Mile Rd', 'addressLine2': 'STE 220', 'city': 'Farmington Hills', 'state': 'MI', 'stateFips': '26', 'zipCode': '48334'}}",False
"3453-Plymouth-Rd,-Ann-Arbor,-MI-48105","3453 Plymouth Rd, Ann Arbor, MI 48105",3453 Plymouth Rd,,Ann Arbor,MI,48105,42.305073,-83.694646,Apartment,2.0,2.0,1379.0,,2008.0,"{'architectureType': 'Ranch', 'cooling': True, 'coolingType': 'Commercial', 'garage': True, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air'}","{'2023': {'year': 2023, 'value': 166100}}","{'2022': {'year': 2022, 'total': 4113}}",PUD,"{'names': ['GATEWAY ANN ARBOR LLC', 'GRAND SAKWA MANAGEMENT LLC'], 'mailingAddress': {'id': '28470-W-13-Mile-Rd,-STE-220,-Farmington-Hills,-MI-48334', 'addressLine1': '28470 W 13 Mile Rd', 'addressLine2': 'STE 220', 'city': 'Farmington Hills', 'state': 'MI', 'stateFips': '26', 'zipCode': '48334'}}",False
"3354-Burbank-Dr,-Ann-Arbor,-MI-48105","3354 Burbank Dr, Ann Arbor, MI 48105",3354 Burbank Dr,,Ann Arbor,MI,48105,42.314631,-83.689977,Condo,3.0,2.0,1280.0,,1979.0,"{'architectureType': 'Condo / Apartment', 'cooling': True, 'coolingType': 'Commercial', 'fireplace': True, 'heating': True, 'heatingType': 'Forced Air', 'roomCount': 6, 'unitCount': 1}","{'2024': {'year': 2024, 'value': 136600}}","{'2023': {'year': 2023, 'total': 4978}}",R4A,"{'names': ['Wu Polon'], 'type': 'Individual', 'mailingAddress': {'id': '3354-Burbank-Dr,-Ann-Arbor,-MI-48105', 'formattedAddress': '3354 Burbank Dr, Ann Arbor, MI 48105', 'addressLine1': '3354 Burbank Dr', 'addressLine2': None, 'city': 'Ann Arbor', 'state': 'MI', 'stateFips': '26', 'zipCode': '48105'}}",True
"1022-S-Forest-Ave,-Ann-Arbor,-MI-48104","1022 S Forest Ave, Ann Arbor, MI 48104",1022 S Forest Ave,,Ann Arbor,MI,48104,42.269264,-83.733441,Single Family,2.0,1.0,,,,,,,,,
"608-Packard-St,-Ann-Arbor,-MI-48104","608 Packard St, Ann Arbor, MI 48104",608 Packard St,,Ann Arbor,MI,48104,42.271432,-83.741545,Apartment,6.0,2.0,2108.0,,,,,,,,
"921-Mary-St,-Apt-2,-Ann-Arbor,-MI-48104","921 Mary St, Apt 2, Ann Arbor, MI 48104",921 Mary St,Apt 2,Ann Arbor,MI,48104,42.270391,-83.741469,Apartment,2.0,1.0,520.0,,,,,,,,
